huc8,tnmid,metasourceid,sourcedatadesc,sourceoriginator,loaddate,areaacres,areasqkm,states,name,globalid,shape_Length,shape_Area,__index_level_0__,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15030103,{197529A4-D93B-4D9C-9943-3B815DF873ED},,,,2012-06-11 07:54:57,852374.54,3449.44,AZ,Sacramento Wash,{3EA1B585-BE1E-49A4-95F2-2BF7DA7ADB2F},3.485270815777744,0.34038305831881993,1064,227.27113,365.34424,415.43555,118.963806,223.05215,43.99816,198.32999,307.71887,188.17543,78.08335,172.32434,81.173096,232.91124,151.38716,466.77286,93.90796,71.32338,149.13408,150.41577,203.79605,235.13498,194.89781,209.0226,146.58514,204.13652,204.11018,190.09709,66.410126,179.35214,222.80208
15030201,{23578BFA-D745-41C9-8DB1-319A827ECE89},,,,2012-06-11 07:54:57,1377911.6,5576.22,AZ,Big Sandy,{93FA7FC6-BFA1-4394-AAD1-17F39DB50EFD},5.212702135945312,0.5503146347787331,1065,313.63632,447.35022,513.054,251.51056,355.15524,112.7729,284.93628,441.2088,348.99243,162.31474,265.6128,124.11317,333.5377,295.23264,607.7274,237.48169,222.51546,301.46594,246.69727,318.27722,334.61142,279.08847,269.20337,320.3389,330.25488,337.70142,311.95328,140.73064,257.04822,268.86014
15030202,{FB6B8E22-F849-4846-AB5B-417EF726EA4A},,,,2012-06-11 07:54:57,456381.92,1846.91,AZ,Burro,{570FA15F-AF13-4496-953B-0B51CF2A1B64},2.588125681035226,0.18175526231144293,1066,428.9477,647.9515,761.9225,286.55988,528.2521,179.29031,403.64716,589.34784,380.667,221.72441,406.61728,115.39878,421.84808,406.95517,782.44196,283.24832,258.70142,417.08105,305.34973,435.50067,332.34177,354.84143,401.3241,442.71817,453.39743,426.57568,434.26282,190.1005,359.07462,382.00842
15030203,{A979994B-BA1C-4F7D-BD40-4198D91CF706},,,,2012-06-11 07:54:57,916981.29,3710.89,AZ,Santa Maria,{6A359D01-2A8E-49D7-AB22-FD0489C308C1},3.441731984046057,0.3639730501978811,1067,372.0622,556.1167,649.8366,270.8696,480.93558,172.73929,343.0813,525.56195,357.2753,214.8312,367.06207,123.25758,374.12054,320.82727,685.05225,255.91557,232.94983,365.49298,267.5517,371.16647,293.65488,315.90726,356.47684,396.52176,411.86407,310.9312,384.1418,167.61302,340.00632,343.8071
15040007,{1FDED284-CC93-4733-82A5-A63EE72272BC},,,,2012-06-11 07:54:57,688610.28,2786.71,AZ,San Carlos,{D441BB7F-DF61-47FA-B23C-82CB204B6064},3.5380071942511053,0.2701669171912831,1068,512.53186,647.3816,671.3988,447.98944,495.2088,305.63144,292.59113,450.31143,383.61545,227.21451,567.05316,211.88625,373.62683,343.43054,522.9456,331.87384,335.45633,497.98383,302.2261,452.98474,293.41547,378.0148,318.095,348.22214,422.7716,346.48773,383.39023,216.71931,407.70282,368.82892
15050302,{245E1BED-9BDD-401E-8361-9EC35F6E387E},,,,2012-06-11 07:54:57,589332.15,2384.94,AZ,Rillito,{E38170A7-EAE4-48F3-BA2B-F8FA3CF57086},3.2417425135347715,0.22775873618717277,1094,390.36978,562.1758,575.1838,342.3084,494.00565,296.15646,329.04233,576.74884,430.5376,280.49173,586.69305,277.38928,346.74225,349.72803,398.52527,355.19244,337.90186,417.1843,240.72418,423.9741,288.4806,340.5248,256.06836,343.20026,490.9171,426.63562,283.4372,272.92276,395.98636,247.7964
15050305,{0CC26354-21C4-47B3-AC2E-9D48DD401EBC},,,,2012-06-11 07:54:57,469254.67,1899.01,AZ,Aguirre Valley,{AFB6CBD1-76DD-4E1A-83B7-A2EDFC5F3331},2.599210750009323,0.18176044792871757,1095,214.25705,365.1579,373.19012,196.62708,265.90326,193.0368,174.80042,377.40128,216.84615,143.52888,300.7152,148.39307,251.14616,209.25658,327.39542,225.87302,197.13387,304.5923,150.85661,253.97746,150.39166,275.9595,221.40062,235.98952,373.01297,227.85341,175.41919,219.82692,271.5149,249.02847
15060101,{70FAA9A0-71ED-486D-A963-D469E34637D0},,,,2021-01-21 14:27:23,800920.74,3241.21,AZ,Black,{A8FBBC15-63E8-4E56-8753-B4AB10753DAF},3.9594348244195094,0.3151103051510318,1096,700.71564,717.62445,721.7707,560.202,635.86176,416.97546,476.7182,532.92377,592.688,310.50858,740.84393,415.85883,588.1422,572.358,780.41626,601.02576,537.46216,671.09924,502.69855,653.32513,426.9937,530.3622,734.26575,509.55338,614.7468,500.42258,496.28775,302.4369,549.18317,430.5611
15060102,{C9169F33-9C9B-4630-B4C1-FF8CDC034C78},,,,2021-01-21 14:27:24,408468.73,1653.02,AZ,White,{A03C219A-0B87-4726-B853-AA1798F49C47},2.384436467389934,0.16115543569765875,1097,729.69867,752.3838,773.4874,626.9713,730.60876,452.35858,524.80664,563.02203,707.04156,364.87772,772.96625,484.18762,631.986,578.525,834.3863,592.1916,537.62915,667.94446,572.0289,758.99915,480.22025,582.4446,872.39825,614.1121,770.62866,569.5609,540.5101,360.8893,634.957,498.26428
15060103,{F9299866-F125-4555-9111-A79A3A7792B7},,,,2021-01-21 14:27:25,1378652.93,5579.22,AZ,Upper Salt,{43556C44-F2C9-47E9-BAF3-DF225FFCFFE1},4.800728401753783,0.5432832381630347,1098,563.1367,801.653,817.0035,566.8826,631.2829,357.13937,376.24887,565.6391,500.64224,292.0083,661.56036,210.08707,483.98718,385.06235,650.65515,340.5017,408.63776,632.3056,471.74014,615.62103,367.01718,425.3415,485.163,455.62878,472.4457,418.16327,477.59302,240.75735,503.72226,391.60974
